2032.8,1969.7,1900.7,3392,4504,6,3,0,0,1,1173.4,2026.7,1,1
17731,1343.3,3432,2408,4456,3,7,1847.5,274.5,1,1113.7,1787.4,1,1
33494,2122.2,1332.4,3360,2676,6,3,1847.5,274.5,1,1204.4,1261.5,1,1
47005,2308.8,2756,1752,4215.4,2,3,2671.2,964.8,1,989.95,1743.4,1,1
61701,4593.7,1574.1,7104,2664,11,6,2671.2,964.8,4,2368.2,837.55,1,1
81317,1569,6075.4,1920,8724,4,9,2292.2,507.93,2,668.83,2861.5,1,1
1.0417e+05,4874.6,2226.7,6336,2368,8,3,2292.2,507.93,1,1968.8,704.92,1,1
1.2431e+05,3097.4,4556.4,3336,9268,5,9,1012,1099,4,1102.9,2798.1,1,1
1.4916e+05,3267,1304.7,6902.7,2736,10,4,1012,1099,2,2264.7,1078.4,1,1
1.6782e+05,16768,3389,3488,1284,1,2,901.7,382.3,1,NaN,6090.1,2,0
1.9725e+05,6269.8,5555.7,10010,7404,11,5,901.7,382.3,3,2480.8,2145.9,2,0
2.3099e+05,4141.7,26228,5288,7388,3,7,2629.3,423.35,2,1898.5,2503.5,2,0
2.7805e+05,6253.3,2816.6,5968,1932,4,3,2629.3,423.35,1,2241.1,785.32,1,1
2.9951e+05,6209.1,4664.9,7192,2128,4,2,970.3,1157.7,1,1638.5,698.62,2,0
3.235e+05,7348.2,2112.2,6312,2104,5,2,970.3,1157.7,1,1642,899.44,1,1
3.4517e+05,1461.8,2397.3,1152,5660,3,7,2723.2,437.76,1,419.37,1828.1,1,1
3.6005e+05,4705.8,1403.8,7552,2724,10,6,2723.2,437.76,4,2632.6,789.71,1,1
3.802e+05,5069.6,4662.6,4400,10016,4,8,3884.4,408.62,2,1253.5,4073.2,2,0
4.0887e+05,6418,2043.7,4464,2600,6,3,3884.4,408.62,1,1438.6,1214.2,1,1
4.2817e+05,2205.4,3929.9,5472,3768,3,4,2495.9,298.05,1,2578.4,1474.8,1,1
4.4749e+05,21567,1264.4,4528,1632,5,2,2495.9,298.05,1,1395.8,766.5,1,1
4.8092e+05,7052.2,3317.6,3416,2244,3,2,756.5,1487.5,1,905.31,537.4,2,0
5.007e+05,2522.7,1228.7,4165.5,1412,4,3,756.5,1487.5,1,1490.9,487.96,1,1
5.1399e+05,2696.5,2781.9,1552,8372,3,8,2718.3,512.68,2,624.63,2609.1,1,1
5.3339e+05,2871.3,2058.5,3864,1224,4,2,2718.3,512.68,1,1258.1,523.26,1,1
5.4705e+05,4874.4,6100.4,6312,8108,4,9,2516.8,420.42,2,2304,2791.1,2,0
5.7656e+05,36343,3236.7,7280,4828,10,5,2516.8,420.42,3,2072.7,1698.7,2,0
6.3266e+05,2573.2,12504,2504,9948,6,13,1639,375.51,4,774.49,3199.3,1,1
6.6432e+05,5878.4,2781.5,5656,3100,6,3,1639,375.51,2,1618.4,1177.3,1,1
6.8565e+05,2718.6,4559.3,3752,3432,6,5,1984.5,399.83,1,1190.7,1061.7,1,1
7.0412e+05,6105.7,948.3,7696,4728,10,6,1984.5,399.83,4,2092.3,1365.4,1,1
7.2784e+05,2027.1,8071.3,2080,9712,6,11,1857.4,314.38,4,644.72,3363.8,1,1
7.5419e+05,2101.3,1145.5,5000,1708,6,3,1857.4,314.38,2,1531,446.01,1,1
7.6862e+05,1420.1,4682.5,2296,8452,5,9,2107.4,378.74,3,770.77,2949.9,1,1
7.8946e+05,3056,666.1,4976,1924,7,4,2107.4,378.74,2,1699.3,548.55,1,1
8.0452e+05,1673.2,7741.7,2936,8872,5,10,1642.9,400.86,4,974.1,2847.7,1,1
8.3004e+05,3653.6,921.2,6592,2760,11,6,1642.9,400.86,4,1977.2,606.19,1,1
8.4769e+05,2691.6,3491,1992,7712,5,8,2043,335.73,3,663.19,2771.9,1,1
8.673e+05,2170.4,1304.1,4688,1036,6,3,2043,335.73,2,1574.3,393.35,1,1
8.805e+05,1877.2,4348.5,2632,6652,5,10,1464.4,329.78,3,859.96,2317.5,1,1
8.9965e+05,4149.1,630.6,4576,1780,7,4,1464.4,329.78,2,1503,604.22,1,1
9.1453e+05,1753.7,3175.9,2424,7404,5,10,1372.7,329.84,4,774.07,2251.6,1,1
9.3332e+05,2450.9,840.4,7840,2832,9,5,1372.7,329.84,3,2653.9,943.26,1,1
9.5134e+05,1363.2,5480.6,1568,4884,4,7,1754.8,271.57,2,533.34,1842.8,1,1
9.687e+05,1630,1083.7,4456,1184,9,4,1754.8,271.57,2,1378,436.63,1,1
9.8133e+05,3912.2,4646.5,1864,3584,2,3,2840.5,475.5,1,1029.5,1729.2,1,1
9.9928e+05,2719.6,674.4,5288,5932,6,8,2840.5,475.5,2,2026.6,2069.6,1,1
1.0178e+06,1536.8,4803.7,1168,5788,3,5,4834.7,248.43,1,326.96,2818.7,1,1
1.0348e+06,1826.8,947.5,7912,1528,11,5,4834.7,248.43,3,2753.5,518.96,1,1
1.0515e+06,1605.3,1896.4,808,4884,3,5,3845.9,276.7,1,288,2263.7,1,1
1.0644e+06,1283.6,1492.4,4328,2844,5,6,3845.9,276.7,1,1637.4,1019.3,1,1
1.0781e+06,5468.7,6023.2,1808,9664,4,9,2503.1,338.94,3,576.68,3491.1,1,1
1.1054e+06,1744.8,663.6,5488,1412,8,4,2503.1,338.94,2,1835.8,469.61,1,1
1.1193e+06,1797.3,4223.5,2120,8708,6,11,1717.2,273.88,4,695.1,2941.5,1,1
1.1406e+06,3600.2,1164.6,5640,1248,8,4,1717.2,273.88,2,1815.5,445.47,1,1
1.1562e+06,1329.1,4077.5,2336,8320,6,11,1508.2,343.85,4,703.67,2740.2,1,1
1.1768e+06,3754.3,746.8,6896,1980,10,5,1508.2,343.85,3,2264.6,641.04,1,1
1.1947e+06,1210.9,2596.4,912,5524,3,7,3567.1,334.58,1,308.22,2070.2,1,1
1.2091e+06,1840.2,1781.6,3752,748,5,4,3567.1,334.58,1,1510.2,213,1,1
1.2216e+06,1390.8,1659.1,1400,4168,2,5,2892.3,343.9,1,791.96,1528.4,1,1
1.234e+06,5438.4,2617,6008,2144,6,3,2892.3,343.9,2,1850.5,1010.5,1,1
1.2543e+06,4301.4,6139.9,2776,7876,5,9,2152.5,242.9,3,827.14,2959.4,1,1
1.2793e+06,2052.1,1316.8,5232,2196,7,4,2152.5,242.9,2,1863.7,796.44,1,1
1.2942e+06,10501,4762.2,4120,9528,5,11,1939.8,260.83,4,867.03,2922.2,1,1
1.3276e+06,2872.5,583.5,8080,2268,11,6,1939.8,260.83,4,2688.2,680.54,1,1
1.3458e+06,5907.9,6666.5,3944,10014,5,7,2352.3,648.83,3,1018.4,3073.3,2,0
1.3762e+06,5370.2,1074.8,6721.5,3508,8,3,2352.3,648.83,2,2416.4,1145.2,1,1
1.3973e+06,2167.4,2551.3,2752,8464,5,10,2051.1,349.13,3,918.66,3029.4,1,1
1.4169e+06,1640,585.3,5728,1416,6,3,2051.1,349.13,2,1833,452.73,1,1
1.4302e+06,1642.5,1900.1,1096,4740,2,5,3766.5,252.5,1,537.4,1836.2,1,1
1.4439e+06,6318.9,725.5,9936,3484,13,6,3766.5,252.5,5,3164.2,1031.9,1,1
1.4684e+06,2945.3,3328,2792,7848,6,11,1488.3,276.45,4,882.03,2608.5,1,1
1.4893e+06,2402.2,571.8,4560,952,6,3,1488.3,276.45,2,1542,318.05,1,1
1.5014e+06,1554.4,1617.6,2352,4572,2,5,3548.9,262.37,1,520.43,1760.7,1,1
1.5158e+06,3028.4,419.5,6936,1856,12,6,3548.9,262.37,4,2159.8,571.62,1,1
1.5322e+06,1363.7,792.4,2376,7980,6,11,1533,274.02,4,737.38,2760.8,1,1
1.5486e+06,2921.8,439.2,5128,1100,9,4,1533,274.02,2,1769.9,367.21,1,1
1.5623e+06,3942.7,1948.6,864,5880,2,5,4880.9,258.37,1,345.07,2337.8,1,1
1.579e+06,6140.5,746.2,4016,1229.2,8,4,4880.9,258.37,2,1361.5,407.68,1,1
1.5954e+06,1077.1,2116.8,1080,4544,3,5,3522.1,269.97,1,388.17,2111.4,1,1
